p+n->D+γ,D+p->He3+γ,D+D->n+He3,D+D->p+T,He3+n->p+T,T+D->n+He4,He3+D->p+He4,He3+He4->Be7+γ,T+He4->Li7+γ,Be7+n->p+Li7,Li7+p->He4+He4
50403220.04714365,0.0006290217185426479,1.1270803405676502e-06,4.759915600942856e-09,235.9475897461242,2.0368255739679828e-48,3.3287491952432176e-51,20191586.895659123,398553.2149112674,1.564945149349807,3.853501456219667e-51
43241904.828972965,0.0004344871847842241,8.855692683302775e-07,3.5655726772107156e-09,218.68256532670674,6.590650434113311e-49,1.0180388724911803e-51,17598075.998219848,332212.7756559385,1.3776735083826919,1.2406746521191265e-51
37052144.17285726,0.00029917561437765595,6.945006840077612e-07,2.6647370664170333e-09,202.5976708123648,2.1113171594560238e-49,3.0809369284471385e-52,15322293.820885204,276512.0160646396,1.2116869379710342,3.9550742419801215e-52
31708727.577111565,0.0002053529885635918,5.436232009893282e-07,1.9868516353829486e-09,187.61808761218225,6.695609317093785e-50,9.225610813112856e-53,13327311.433301993,229812.5140114398,1.0647013268800167,1.2482646022854813e-52
27101674.569711376,0.00014050413167917983,4.2470861819121934e-07,1.4779284627590968e-09,173.67336026349412,2.101834277715922e-50,2.7331261026778715e-53,11580244.808589388,190717.08353438874,0.934662243882782,3.900089272923499e-53
23134500.87552138,9.58247948840283e-05,3.311650538377841e-07,1.0967536787620647e-09,160.69716463631474,6.530381073407968e-51,8.01003463740821e-54,10051840.926201321,158035.99003807758,0.8197235079684506,1.2061978997591063e-53
19722667.249840762,6.514106090698416e-05,2.577215604869732e-07,8.119386719348896e-10,148.62708723204167,2.008028428864073e-51,2.3220784497481378e-54,8716102.974887922,130757.63647124135,0.7182275891015615,3.6923138968982994e-54
16792193.452066623,4.4137441938273216e-05,2.0017149964403892e-07,5.996342614542197e-10,137.404415104181,6.110147450204131e-52,6.658008628948726e-55,7549951.303207952,108023.16618635746,0.6286876991148488,1.1185985111775783e-54
14278421.327441195,2.9807260009797206e-05,1.551641267025947e-07,4.4176295734215194e-10,126.9739359464342,1.8396825145784466e-52,1.887963553931117e-55,6532917.01911396,89104.49181078697,0.549771441701421,3.353548769237844e-55
12124912.35054207,2.0062569918182182e-05,1.2003565510044069e-07,3.246551328030249e-10,117.28374791050427,5.480269412465979e-53,5.293965053678636e-56,5646865.377961931,73385.3164351648,0.48028589933845045,9.94829411070713e-56
10282466.267538618,1.3458219584621333e-05,9.267258730932649e-08,2.3799934279733325e-10,108.28507873248817,1.6150533892572366e-53,1.467786117407721e-56,4875746.320688004,60344.76436952038,0.41916404334440993,2.9198777988148362e-56
8708248.661173731,8.99729596469621e-06,7.14013664305196e-08,1.7403638377716794e-10,99.93211376266397,4.7082068186412173e-54,4.023410600515305e-57,4205369.731599942,49543.284198052665,0.36545236116515556,8.478341560371362e-57
7365016.358683059,5.994410013849525e-06,5.489945567428816e-08,1.2694200843840254e-10,92.18183250894558,1.3575792784160815e-54,1.0902624177029163e-57,3623203.1790115656,40610.52740158626,0.318299602421516,2.4352583829181038e-57
6220430.613931989,3.979948901140575e-06,4.212382783598534e-08,9.2355300587523e-11,84.9938533191956,3.871442819123135e-55,2.9203012905379725e-58,3118190.0825192626,33234.94189176466,0.276946552251886,6.918699201556978e-58
5246448.926244987,2.6332470713564774e-06,3.225357189334121e-08,6.70192353199678e-11,78.33028584204824,1.0917797854989785e-55,7.731052624825937e-59,2680586.4187950273,27154.851852772772,0.240716747066811,1.944044031677468e-58
4418787.214814268,1.7361015047472528e-06,2.4643923483973236e-08,4.850742675705964e-11,72.15559091986788,3.044443917144736e-56,2.022637034959253e-59,2301814.2340278784,22150.823717179832,0.20900805401780465,5.401900614218318e-59
3716444.8540753,1.1405496904368938e-06,1.8789520950442598e-08,3.5016923296098477e-11,66.43644758096897,8.393583563615506e-57,5.229007042689745e-60,1974330.3762473443,18039.143280060558,0.18128504128771875,1.4842331975922991e-59
3121285.7966937805,7.466120266580824e-07,1.4295096306065905e-08,2.5211487779736672e-11,61.14162681128477,2.2877509895559002e-57,1.3356590614531578e-60,1691508.995346298,14666.251215283417,0.1570720717530335,4.03207477452124e-60
2617669.6712648724,4.86971312993404e-07,1.085214556712341e-08,1.8103367856831134e-11,56.24187179828795,6.1637775513195286e-58,3.37054295212056e-61,1447536.4832991543,11904.003905014606,0.1359470576668077,1.0828824912017065e-60
2192127.345718647,3.164646662752168e-07,8.220397759196603e-09,1.2964335587091258e-11,51.70978435215396,1.641408221724389e-58,8.402031377727336e-62,1237317.642436195,9645.643805523923,0.11753581878163277,2.874851664945599e-61
1833075.998778601,2.0490201430289865e-07,6.213126886903976e-09,9.258926161851237e-12,47.51971722093334,4.319881714315663e-59,2.0687156621327526e-62,1056391.9762523388,7802.378800899113,0.10150699079133838,7.5437196893464315e-62
1530569.244452006,1.3217580011865594e-07,4.685534916867794e-09,6.594469004679261e-12,43.64767202786918,1.1234828700374823e-59,5.030380412368728e-63,900859.0956432291,6300.483369086812,0.08756743513431957,1.956346911910913e-62
1276078.312052577,8.49430453082636e-08,3.525583593033067e-09,4.683787533801438e-12,40.07120256997482,2.887046183616411e-60,1.2079122684676745e-63,767312.3241916616,5078.846107596584,0.07545810508562405,5.013606526792478e-63
1062300.700083459,5.438250034723914e-08,2.6467747041711056e-09,3.3174308494917375e-12,36.769323227577736,7.329706578451694e-61,2.8638816277646113e-64,652779.6696714815,4086.898424880432,0.06495032668434858,1.269556667919299e-63
882993.0996601998,3.468415795842207e-08,1.9824772616062865e-09,2.3430578120272064e-12,33.72242224477259,1.838304747774254e-61,6.703628921743313e-65,554671.4057668648,3282.868164922496,0.05584245641191058,3.1761748309239626e-64
732825.7250577498,2.2035799871349204e-08,1.4814800727116087e-09,1.6501733133807996e-12,30.91217965058425,4.554057810474579e-62,1.5489941328488017e-65,470733.57857376675,2632.3097470762127,0.04795688066918556,7.849821027264761e-65
607255.4982689981,1.3945595638720346e-08,1.1045128480819409e-09,1.158858581410241e-12,28.321489600163865,1.114246547250061e-62,3.5328378227394136e-66,399006.81718589755,2106.869205282728,0.041137325009897426,1.9163300699244427e-65
502415.813832077,8.791048393420304e-09,8.21531093940003e-10,8.11473694783856e-13,25.934386924520403,2.6922597610205556e-63,7.952075776882086e-67,337789.88697707193,1683.2484209733032,0.035246443786816246,4.6204875994757974e-66
415020.86211440706,5.519811633609792e-09,6.09601952667974e-10,5.665656880576554e-13,23.735977686142853,6.423271303158405e-64,1.7663163675734747e-67,285607.47845994093,1342.3379698012193,0.030163663368629613,1.1001794791066107e-66
342282.7160647959,3.4520121877660693e-09,4.512617834979361e-10,3.9440871673636557e-13,21.71237354639764,1.5130368506143321e-64,3.8711097031664616e-68,241181.77419315014,1068.4924397931263,0.02578325440076522,2.5867137652123324e-67
281839.59033156984,2.150152241945046e-09,3.332431966359293e-10,2.7374843248871435e-13,19.850629758812243,3.5184106042929067e-65,8.370064835179711e-69,203407.3814687099,848.9259128905622,0.02201261072425157,6.0047197038518765e-68
231693.86461563595,1.3338258826937937e-09,2.4549075518303455e-10,1.8943231404539904e-13,18.138686610279493,8.076007253196826e-66,1.7852350385494885e-69,171329.25976342676,673.208608942029,0.018770714543822013,1.3760893147510413e-68
190158.62705732853,8.240359819680153e-10,1.8040169100324567e-10,1.306899090171008e-13,16.565314139850088,1.8295697629639259e-66,3.7556197810954356e-70,144123.30948808632,532.848538142076,0.015986769260284313,3.11285981443211e-69
155811.64008276275,5.069839848304432e-10,1.3224159866054312e-10,8.988842874702501e-14,15.12005997213404,4.09026843806694e-67,7.791720825556667e-71,121079.32270258694,420.94445406765755,0.013598983062584946,6.949933522181293e-70
127455.7620656889,3.106183533992002e-10,9.669587047254974e-11,6.163499035204606e-14,13.793200109410218,9.023046875315824e-68,1.5940286549577884e-71,101586.02745367473,331.898497227795,0.01155348792144467,1.5312937877502004e-70
104084.97487740594,1.8950838266380715e-10,7.052617847308833e-11,4.213089114420971e-14,12.575692533359994,1.9638156381456503e-68,3.2152501808738405e-72,85117.98548645321,261.178714562814,0.009803380047883356,3.329211228419894e-71
84855.27126578185,1.1512818561625024e-10,5.130805053176581e-11,2.870857121789966e-14,11.459133473899426,4.2163957829986825e-69,6.393427702110145e-73,71224.12851714161,205.12317415729814,0.008307869184923336,7.141293055732167e-72
69059.74828018782,6.964182653367354e-11,3.7230894764106446e-11,1.950059550157525e-14,10.435716208896272,8.929389376563946e-70,1.2531325666413271e-73,59517.741252766034,160.7787021323005,0.007031525297325956,1.5111663813799977e-72
56107.33479403714,4.1944699466136507e-11,2.694599357990497e-11,1.3203745978674976e-14,9.498192264631859,1.8650392795455864e-70,2.420739016039775e-74,49667.72010868545,125.76838138544298,0.00594361232002842,3.154237655080047e-73
45504.653624840554,2.5152751140329705e-11,1.94512528083747e-11,8.911420910781212e-15,8.63983489270494,3.841365605181596e-71,4.608181019793476e-75,41390.95529786549,98.18289673682227,0.005017499628234989,6.49336094126231e-74
36840.58277694264,1.50168295812678e-11,1.4004041567696471e-11,5.994937626487111e-15,7.854404704693129,7.801172109969508e-72,8.643389727314835e-76,34445.7008239986,76.49161180652762,0.0042301428077100925,1.3182066679031435e-74
29773.136812838682,8.92561367193368e-12,1.005544595288188e-11,4.0197365204898905e-15,7.136117351282766,1.5619072862679156e-72,1.5971788106626745e-76,28625.812068226947,59.46994019896957,0.003561626139145136,2.638649053402316e-75
24018.33909482707,5.2813817533999406e-12,7.200804424542682e-12,2.6864136755822286e-15,6.479613137768253,3.082591219615381e-73,2.907228809888555e-77,23755.744268658826,46.14014517891878,0.0029947599715902727,5.207254218494359e-76
19340.799355865194,3.1109217556031656e-12,5.142590440121308e-12,1.7893596337653234e-15,5.879928472804551,5.996330084156327e-74,5.211970358018814e-78,19686.217393731953,35.723183474981006,0.0025147268525467855,1.0129996863804942e-76
15545.749415049593,1.824084354398203e-12,3.66263395632758e-12,1.187842253789136e-15,5.3324690520854485,1.149495138564661e-74,9.201571286716971e-79,16290.463834643622,27.5996135134551,0.002108770911744271,1.942348201425044e-77
12472.32344443582,1.0646261801959032e-12,2.6013876326671572e-12,7.858562607007327e-16,4.832984683218814,2.1713175759514362e-75,1.5995548356372468e-79,13460.985108135808,21.277927799877883,0.0017659255668877837,3.6703330551731204e-78
9987.898557297029,6.184828857712965e-13,1.842492890211708e-12,5.181283847790097e-16,4.377545662482444,4.040882558966607e-76,2.737490068400812e-80,11106.752478937065,16.36895324563435,0.0014767751374362142,6.834194448600877e-79
7983.337107425957,3.576171338654805e-13,1.3013223522009645e-12,3.404302620390666e-16,3.9625206183829005,7.40810838208053e-77,4.6116984765886795e-81,9150.79418213578,12.565200495534194,0.001233246421136974,1.2537617200041508e-79
6368.994399795405,2.0580249548704369e-13,9.164975388683354e-13,2.228958100470984e-16,3.584555741003972,1.3376967196322672e-77,7.646492860575001e-82,7528.118842303067,9.62424103908947,0.0010284267116771112,2.2658457070876574e-80
5071.374905086563,1.1787075778333788e-13,6.43626604321208e-13,1.4542697310803294e-16,3.240555320031408,2.3788536052657193e-78,1.2476542208884076e-82,6183.93083304953,7.355355311790155,0.0008564051182152498,4.0334309800247255e-81
4030.336893633501,6.718400680859465e-14,4.506939916439731e-13,9.454608688496147e-17,2.9276635180801334,4.165598768401042e-79,2.0030589837963235e-83,5072.0987753146965,5.60883142248979,0.0007121343922677995,7.071127821402728e-82
3196.759970261238,3.810756598923762e-14,3.146758188338317e-13,6.124685337846147e-17,2.643247309535867,7.181682885732828e-80,3.163713792125825e-84,4153.843205668914,4.267407094798361,0.0005913107777158891,1.2207107585486031e-82
2530.6025784644694,2.1509134162925115e-14,2.190621864664795e-13,3.953225621947514e-17,2.3848805185582664,1.2188575050246214e-80,4.91519126945691e-85,3396.613721555734,3.239440715923472,0.0004902696786193177,2.0748495665169525e-83
1999.2873977775973,1.2080413750692338e-14,1.5204860140409476e-13,2.542335499645143e-17,2.1503288931862,2.0360848472177716e-81,7.510324420488015e-86,2773.1296871625746,2.4534742895357127,0.000405895189883442,3.4717577097915965e-84
1576.3619015832396,6.75100502458125e-15,1.0521964256702969e-13,1.6289707133804434e-17,1.9375361556376132,3.3472856552623965e-82,1.1284613374066778e-86,2260.561914507231,1.8539143296313108,0.00033554176022608317,5.717942800194294e-85
1240.3893684500508,3.753731448584451e-15,7.259369575098294e-14,1.0398685192314138e-17,1.7446109719168525,5.414780172799462e-83,1.6670877739785714e-87,1839.8356674147956,1.3976086184394858,0.0002769664577332036,9.268211005083137e-86
974.0325201998768,2.076568866829737e-15,4.993176178163724e-14,6.613232320638237e-18,1.569814786731481,8.617804652111375e-84,2.4210710542208406e-88,1495.0379147654617,1.05113922355818,0.00022827048778359561,1.4782751588901498e-86
763.2978457894817,1.1428728031377744e-15,3.4238826416620123e-14,4.189909540358834e-18,1.4115504724865353,1.349199779511433e-84,3.455944696749124e-89,1212.914022939231,0.7886868548559945,0.0001878487732969473,2.319823271872085e-87
596.913695041345,6.257455137068009e-16,2.3405226029751115e-14,2.644455254320636e-18,1.2683517437687861,2.077567483995904e-85,4.848065775069811e-90,982.4410611010459,0.590349901417779,0.0001543465499811238,3.581221729226042e-88
465.8195072825818,3.408203859031299e-16,1.5949485606995848e-14,1.6626221625812884e-18,1.1388732912629114,3.1460683697345667e-86,6.682583233117323e-91,794.4666286498082,0.44082445884337124,0.00012662205623356398,5.437760489733002e-89
362.747179534346,1.8465490886696035e-16,1.0834482392258233e-14,1.0412657798014083e-18,1.021881591459185,4.684352842567294e-87,9.04951856941545e-92,641.4036303392718,0.3283702831263419,0.00010371451015272867,8.12001414456045e-90
281.87866659849186,9.951371552917248e-17,7.336433138437043e-15,6.495687161178716e-19,0.9162463508218971,6.856984457433476e-88,1.2037665045444756e-92,516.9727468547318,0.2440026743657363,8.481666616746135e-05,1.1922739611784411e-90
218.5665193063529,5.334220279769288e-17,4.951817380792986e-15,4.0361632877813553e-19,0.820932545294138,9.86624611803915e-89,1.5726227265578235e-93,415.98549989132005,0.18086245212990223,6.92513323986708e-05,1.7211234743616224e-91
169.1062752603966,2.843831179363362e-17,3.3314597840751568e-15,2.497911152488236e-19,0.7349930181209281,1.395206301220508e-89,2.0174443392298915e-94,334.1618114754857,0.13372597182015508,5.645130821499045e-05,2.44229565351107e-92
130.55147757839543,1.507857456195424e-17,2.2339947843708296e-15,1.539693399225574e-19,0.657561600982934,1.9387619863052647e-90,2.5409836663359897e-95,267.9768256328728,0.09862499080458757,4.594227061087694e-05,3.4061803251628475e-93
100.56366250047306,7.95094837524623e-18,1.4931195100145801e-15,9.452022330953942e-20,0.5878467253507899,2.6469236105230126e-91,3.14161834962766e-96,214.5325127585377,0.07255248852965841,3.732819900015029e-05,4.668233582369933e-94
77.29097035395483,4.169251685872296e-18,9.946239591446194e-16,5.778731900549312e-20,0.5251254927987808,3.549930134765588e-92,3.81226882967613e-97,171.45022760282646,0.05323557483659596,3.0278981666636265e-05,6.286151038994646e-95
59.27013430939129,2.1739822547068695e-18,6.603317394684388e-16,3.518370832288089e-20,0.46873817475965296,4.676163670224891e-93,4.539612793482875e-98,136.780953429443,0.03896062949294945,2.4519894247630898e-05,8.315636050582535e-96
45.34752029573594,1.1271729298965423e-18,4.369092094858686e-16,2.133220421266984e-20,0.4180831138630832,6.048956775756037e-94,5.303777710014314e-99,108.93044894316654,0.02843900267941219,1.9822681968612286e-05,1.0804759031270197e-96
34.61565741804912,5.810848484097388e-19,2.880930217088462e-16,1.2879486832432144e-20,0.3726120005817973,7.682823937683983e-95,6.078667419209645e-100,86.59693101724146,0.020704132898365122,1.5998013550643275e-05,1.3787119807471846e-97
26.362335237026766,2.9783831743116104e-19,1.8930993825397033e-16,7.743077308996938e-21,0.33182550041469516,9.579415260252062e-96,6.833020400610677e-101,68.71928388714116,0.015032936983887383,1.2889106361317092e-05,1.727428732722613e-98
20.029872815201607,1.517717610598266e-19,1.23965183034367e-16,4.6351542829393e-21,0.29526920826865805,1.1723634918102844e-96,7.532208901631044e-102,54.434092074463905,0.010885903003074572,1.0366350002117641e-05,2.1248266044042544e-99
15.18260195916712,7.688611665699339e-20,8.089059963819625e-17,2.762698932990371e-21,0.2625299080626103,1.408048223967699e-97,8.140679793024695e-103,43.04005667607292,0.007861556726745524,8.322779591186312e-06,2.5654976507501335e-100
11.480968414995012,3.8719379196474465e-20,5.2596234981066605e-17,1.6394747937186803e-21,0.2332321168720624,1.6593227172858893e-98,8.624826515390728e-104,33.968578773789105,0.005661945139648143,6.670270932615082e-06,3.039988038973291e-101
8.660952468282696,1.9382469091690092e-20,3.4076553577773855e-17,9.686360875142015e-22,0.20703489416214158,1.9183495134208648e-99,8.955987364806595e-105,26.75948481761282,0.004066541643131087,5.336347938095083e-06,3.534687008458559e-102
6.517755081496347,9.644208897584763e-21,2.1998196919999422e-17,5.697495720150044e-22,0.18362889782483585,2.1753690611238835e-100,9.113209089978317e-106,21.041031477648335,0.0029125715937699513,4.261508419788381e-06,4.0321338348653166e-103
4.892896325258379,4.769548157914724e-21,1.4149294936519106e-17,3.336241035853085e-22,0.16273366984436122,2.4191934577029136e-101,9.085411934995595e-107,16.513465628104957,0.0020802190762614207,3.396988003267471e-06,4.511793233876466e-104
3.664036959953182,2.344321123605911e-21,9.067437273114445e-18,1.9447479079784242e-22,0.14409513546562205,2.637935131460138e-102,8.872649343169742e-108,12.935532285132057,0.0014815345528574073,2.702893681467995e-06,4.951290782112397e-105
2.7369679196794405,1.1451492504723021e-21,5.789245827212785e-18,1.1284542570682823e-22,0.12748330073707795,2.8199162636375074e-103,8.486267332933179e-109,10.113422477070843,0.0010521406694614054,2.146648679837478e-06,5.328030656044254e-106
2.039321431213738,5.558887614848816e-22,3.682413788472899e-18,6.517806618370546e-23,0.11269013424329687,2.954669639557443e-104,7.947918196896271e-110,7.8917367880962574,0.0007450477645168172,1.701699037131925e-06,5.621049356872718e-107
1.5156459810456517,2.6814515959209695e-22,2.3334672698088067e-18,3.747121701596873e-23,0.09952761973624855,3.0339162442982765e-105,7.287545020243684e-111,6.146110939206955,0.0005260555181930628,1.3464398091613122e-06,5.812904109020982e-108
1.1235589991368915,1.2852379283351185e-22,1.473040200650693e-18,2.144147855569986e-23,0.08782596722017744,3.052395447743112e-106,6.540598397441977e-112,4.77720920067495,0.00037034371187285106,1.0633252359593106e-06,5.891365617474948e-109
0.8307490107725717,6.120735633780975e-23,9.263099792514184e-19,1.2211074703930922e-23,0.07743197084474003,3.008433758257733e-107,5.744848312197524e-113,3.7058413443201874,0.00025995188570344604,8.381327186026617e-07,5.850690567149643e-110
0.6126456452107296,2.8960430547176093e-23,5.802456686422701e-19,6.9211255923058e-24,0.06820750271707099,2.904167929614337e-108,4.937194791607664e-114,2.869000684037304,0.00018192154821605974,6.593551550953129e-07,5.6922922924911325e-111
0.45061336943587404,1.3613264070764488e-23,3.6204797278339045e-19,3.903952685641658e-24,0.060028132457449805,2.7453837035114107e-109,4.15085551903864e-115,2.21665575583221,0.00012693078267850556,5.177001947481756e-07,5.424703709371697e-112
0.33055485688994934,6.356963468775618e-24,2.250109594445723e-19,2.1913838417622093e-24,0.05278186299723732,2.5409851832322564e-110,3.413225254882259e-116,1.7091574133224665,8.829371337687796e-05,4.056783829614669e-07,5.0628231467879574e-113
0.24183391738980126,2.9487737435988325e-24,1.3928652820115564e-19,1.22405070583521e-24,0.04636797375347147,2.3021622355286155e-111,2.7445797356388616e-117,1.3151474661590015,6.122952336114253e-05,3.172650666995622e-07,4.626534502983814e-114
0.17644706305782368,1.3586617129083593e-24,8.587502143103979e-20,6.80343413116174e-25,0.04069596291382125,2.0413648644964622e-112,2.1576608289880165e-118,1.0098752387485503,4.233001323469375e-05,2.4762338790200305e-07,4.138880070916616e-115
0.12838801174544492,6.21774634490741e-25,5.2730413627757316e-20,3.762576916232115e-25,0.035684581130112324,1.7712167490495134e-113,1.6580554000005916e-119,0.7738452315344412,2.917295421134086e-05,1.9287777074445895e-07,3.624021799081782e-116
0.09316150472146542,2.826049925030332e-25,3.224602614521983e-20,2.070386583829159e-25,0.03126094945004864,1.5035013866374549e-114,1.2451876290645e-120,0.5917329843833996,2.004217460887997e-05,1.499290638119397e-07,3.1052449693416014e-117
0.06741236547085529,1.2756307250981801e-25,1.963793941532134e-20,1.133461076685448e-25,0.027359754816632026,1.248334332129056e-115,9.136946193716747e-122,0.45151774363639574,1.3725542976325207e-05,1.1630397726734775e-07,2.6032355578998233e-118
0.04864325863902218,5.7179628495941e-26,1.1909791590431245e-20,6.173492990439162e-26,0.023922516934651205,1.0135988021236586e-116,6.549493220788935e-123,0.3437900204280588,9.369625132676004e-06,9.003269892180927e-08,2.1348052871646718e-119
0.03500053237046884,2.545080735614676e-26,7.192578910289057e-21,3.345063635934695e-26,0.02089692074495545,8.04677210373694e-118,4.585257892653397e-124,0.2611999348327832,6.375445011152622e-06,6.954961701489072e-08,1.7121592976333666e-120
0.025112173776491453,1.1248071965372403e-26,4.325346303995787e-21,1.8030451321753177e-26,0.018236209161454225,6.244667344929968e-119,3.134567190714957e-125,0.19801865183057737,4.323962379841212e-06,5.361295182938494e-08,1.342716365488065e-121
0.017965541327322466,4.9356352804774974e-27,2.5899793964307896e-21,9.667565638270293e-27,0.015898631114264983,4.736305019134299e-120,2.091975860241531e-126,0.14979046918704916,2.9229663670535565e-06,4.123982903120403e-08,1.0294160708762436e-122
0.01281537211323355,2.1501482034564374e-27,1.5441666168976174e-21,5.1560286700799665e-27,0.013846940306485169,3.5101260618921917e-121,1.3627235273636422e-127,0.11305741373106662,1.9693527813022767e-06,3.165393713377594e-08,7.71393001604444e-124
0.009114765886880958,9.298775233920589e-28,9.166373156860824e-22,2.735144894396386e-27,0.012047940432945554,2.541368211186011e-122,8.662370813114061e-129,0.08514170811689162,1.322416266281573e-06,2.4243418787505174e-08,5.648709938341426e-125
0.00646355674726272,3.9919631591252667e-28,5.417380954155764e-22,1.443082441079478e-27,0.01047207292823309,1.797142904275077e-123,5.372158801090929e-130,0.06397432425092875,8.850032327230136e-07,1.852706692994633e-08,4.041304891322525e-126
0.004569804568002878,1.701068728625083e-28,3.1875167929396924e-22,7.572277414820891e-28,0.009093043609422254,1.2410099217960028e-124,3.249737431417217e-131,0.04796015808819343,5.902560965368166e-07,1.4127246018419394e-08,2.824241555617362e-127
0.0032211567583839535,7.194533515821125e-29,1.8671081909173548e-22,3.951527853499958e-28,0.007887484857434962,8.366660796544387e-126,1.9170725172795154e-132,0.03587223975817369,3.9232128941801645e-07,1.0748247332395165e-08,1.9275170845836263e-128
0.002263613716897376,3.019948106134041e-29,1.0887367039560914e-22,2.050619726792959e-28,0.0068346502408471645,5.505783610130565e-127,1.1026109176015038e-133,0.026768912762565766,2.5985779110039763e-07,8.15902561139858e-09,1.284453160906239e-129
0.0015858311434752454,1.2580060608640139e-29,6.319677889585084e-23,1.0581931986871026e-28,0.005916138728297804,3.5357466000880304e-128,6.18160581068163e-135,0.019929142272278308,1.715175893061722e-07,6.179460479380685e-09,8.355425493318486e-131
0.0011075505943426846,5.200229180105903e-30,3.651471222462307e-23,5.429784018307606e-29,0.005115645861424302,2.2153494049901065e-129,3.3773536116463967e-136,0.014802099755034236,1.1280987113769489e-07,4.669447275466651e-09,5.3046277305319544e-132
0.0007710986477295488,2.1329886532976486e-30,2.100021216238077e-23,2.7702291951698507e-29,0.004418739470390964,1.353959463308939e-130,1.797827562587708e-137,0.010967964067275453,7.393284200929643e-08,3.520254016685541e-09,3.2861109010458648e-133
0.0005351600214522118,8.680614259199767e-31,1.2021099209473424e-23,1.4052125195215004e-29,0.003812657709499218,8.070004308956368e-132,9.322126555176122e-139,0.008107514506388538,4.827983489300862e-08,2.6476892566304368e-09,1.9858870573761981e-134
0.000370230544257989,3.504914977614116e-31,6.848745896681306e-24,7.086615690660864e-30,0.0032861273719312586,4.68973183836375e-133,4.70734152986214e-140,0.0059785992489849605,3.1413644451070804e-08,1.986713757933971e-09,1.1705098911891274e-135
0.00025530721417959645,1.4039079091178795e-31,3.883343489221228e-24,3.552904321022208e-30,0.0028292006112112193,2.6566171092131394e-134,2.3143421597300758e-141,0.004397967696656728,2.0364840570515477e-08,1.4872006600105354e-09,6.727382996020863e-137
0.00017548640205684526,5.578308967565828e-32,2.191340081330345e-24,1.7707322360428957e-30,0.002433108353253222,1.4666156164306398e-135,1.107559440249412e-142,0.0032272775614099534,1.3153450425338608e-08,1.1106071083873976e-09,3.769373408227295e-138
0.0001202265996895482,2.1985570731545162e-32,1.230563853697947e-24,8.77250873248827e-31,0.002090128827655773,7.8887609379450105e-137,5.158099113356315e-144,0.002362343350045885,8.464086145308973e-09,8.273675387068702e-10,2.058470468910988e-139
8.209589180710037e-05,8.594335362618835e-33,6.876539221231249e-25,4.319891434347052e-31,0.0017934697809128433,4.1333700334303714e-138,2.3371688539052852e-145,0.0017248954714886933,5.426099476799209e-09,6.148569846045332e-10,1.0953986697323372e-140
5.587184212557771e-05,3.331916216966591e-33,3.8237362183211413e-25,2.1143472998729357e-31,0.00153716305811918,2.1091123034462457e-139,1.030058557207187e-146,0.00125627919028399,3.465358594721827e-09,4.558035649724558e-10,5.678721553910448e-142
3.789676013052143e-05,1.2810044287711173e-33,2.115625598496888e-25,1.0285145427766255e-31,0.0013159703542025881,1.0478305235872485e-140,4.414665858675553e-148,0.0009126487160110189,2.2046857548444267e-09,3.370540732748164e-10,2.8673289639915775e-143
2.5617421007751003e-05,4.883702942028226e-34,1.1646704951952776e-25,4.972228742121965e-32,0.001125299041328522,5.0672620142761726e-142,1.83945666934507e-149,0.0006613108016167363,1.3972318961722099e-09,2.4861646800437063e-10,1.4097753283793122e-144
1.7257566030593067e-05,1.8461069931416413e-34,6.379123541185679e-26,2.3887683150283563e-32,0.0009611270764773415,2.3847384641218956e-143,7.449511478317956e-151,0.00047794990390313596,8.82061024676778e-10,1.8291897571356716e-10,6.747822383225569e-146
1.1585664858237323e-05,6.918949910514569e-35,3.476103996610777e-26,1.1403934753561691e-32,0.0008199360828423774,1.0919088323144112e-144,2.931583254102261e-152,0.00034452770585494737,5.546538739098407e-10,1.3423822539316396e-10,3.143501693154251e-147
7.75079056156372e-06,2.570783874690584e-35,1.8844224417268303e-26,5.409641148245252e-33,0.000698651781161277,4.862979161356129e-146,1.1207314400857977e-153,0.00024769718348439614,3.473949820998924e-10,9.825895551889376e-11,1.4249318188642356e-148
5.167028838904955e-06,9.468890084608616e-36,1.0162423792121916e-26,2.5497070264813905e-33,0.0005945910228672135,2.1061051532097025e-147,4.161150330515219e-155,0.00017760826413602636,2.1671439646408105e-10,7.173587830966266e-11,6.2834453792677e-150
3.432351130009481e-06,3.4570564430009905e-36,5.451668626661905e-27,1.1939744192408535e-33,0.0005054147464981998,8.867670082646187e-149,1.5001143908289751e-156,0.000127010729440727,1.3464779220074367e-10,5.223466052735809e-11,2.6947411060431204e-151
2.2718750770780595e-06,1.2509881672496579e-36,2.9090696114513457e-27,5.55465743326092e-34,0.000429086242572094,3.6289423247699864e-150,5.249524910562933e-158,9.058215616368498e-05,8.331867316033572e-11,3.7934019637921706e-11,1.123680330138099e-152
1.4983212691936591e-06,4.486466272153785e-37,1.5440114230790212e-27,2.5671510609586566e-34,0.0003638341705379179,1.4430450664157921e-151,1.7827265466804841e-159,6.442577848140451e-05,5.134537499417666e-11,2.7474907741494145e-11,4.554756146260973e-154
9.84552595396895e-07,1.594501412875118e-37,8.15075171997316e-28,1.1785597214808439e-34,0.00030811982484158076,5.574375601832791e-153,5.873567101826272e-161,4.569631241827381e-05,3.1510862548611085e-11,1.9845880639335435e-11,1.79420966786214e-155
