p,n,D,T,He3,He4,Be7,Li7,T9,Tnu9,time
0.8617994910943217,0.13817781218096706,8.563186479678405e-06,7.353609908335976e-07,1.5530446758696686e-09,8.399618114611179e-07,4.4739508996694044e-23,1.9469109683877725e-16,1.1041745755045322,0.8348275845800621,133.71119863961547
0.8622545499134477,0.13771775852963877,1.0407840164654982e-05,8.024633406470439e-07,1.5939880248115304e-09,1.1159855487670826e-06,6.80996771849242e-23,3.3648560704782564e-16,1.0942780164195678,0.8259657842973805,136.56323373035372
0.8627155625148147,0.1372505438217235,1.2673343287966452e-05,8.745191915450218e-07,1.6363337746244913e-09,1.479686975187522e-06,1.0278937424099906e-22,5.756591244088889e-16,1.0844701587808194,0.8172178514770273,139.46819745488125
0.8631823229556176,0.136776049562125,1.5460866102326577e-05,9.541453440953076e-07,1.6852995744721757e-09,1.959623925641524e-06,1.5420130540462232e-22,9.768784884440577e-16,1.0747502075698878,0.8085826358418742,142.42626362078119
0.8636545680237182,0.13629411451038126,1.88970920872988e-05,1.0452585337717101e-06,1.7476744771376707e-09,2.5956251662906977e-06,2.306412244647214e-22,1.6491689667863222e-15,1.0651173748940101,0.8000589895209909,145.4375698028084
0.8641319589782128,0.13580451656927858,2.314093723694113e-05,1.1530809924826566e-06,1.8316047481872924e-09,3.444519444902959e-06,3.4522400276064177e-22,2.7792424242222038e-15,1.0555708799221948,0.7916457673457787,148.50221778826037
0.8646140555688345,0.13530694725969608,2.839210651824633e-05,1.2840082896969557e-06,1.946459394395539e-09,4.58883291917266e-06,5.190507271770911e-22,4.691332420724787e-15,1.046109948821925,0.7833418271364567,151.62027406888132
0.8651002789703833,0.13480097537220995,3.490200228494364e-05,1.4454693302247777e-06,2.103102274577622e-09,6.149793238776753e-06,7.865632739755602e-22,7.954530934741045e-15,1.0367338146964362,0.7751460299790246,154.79177037518434
0.8655898585766237,0.13428599467124733,4.298764577063924e-05,1.6459630257321776e-06,2.314899283265741e-09,8.306716025617637e-06,1.204799340854347e-21,1.357621601518383e-14,1.0274417175225488,0.7670572404928364,158.01670424930194
0.8660817547775546,0.1337611478498182,5.304945249676059e-05,1.8954076048836292e-06,2.5996984640306776e-09,1.1326170700257111e-05,1.8699580728932452e-21,2.3354109177364994e-14,1.0182329040890634,0.7590743270889222,161.29503965269043
0.866575075143089,0.13322466600202298,6.559370499674769e-05,2.205948746586318e-06,2.9831150077989376e-09,1.5611221506327173e-05,2.949194249177604e-21,4.054083278716243e-14,1.0091066279357044,0.7511958097367527,164.63020784382874
0.8670693084187721,0.13267325236413124,8.12609617736131e-05,2.5925933584442864e-06,3.5028747569964237e-09,2.1782310235334383e-05,4.742602261790817e-21,7.1110677590994e-14,1.0000621492926132,0.7434194333475234,168.03196824192153
0.8675615089165527,0.13210448284694265,0.00010086378446576088,3.073373215595611e-06,4.2149378678610645e-09,3.0762034529340366e-05,7.794384665435452e-21,1.2597895217526386e-13,0.9910987350203834,0.7357438742888451,171.4994856715097
0.8680474802969238,0.13151481951337335,0.0001254328113225642,3.6715457105602203e-06,5.2051894718570335e-09,4.395113686278096e-05,1.313052999278959e-20,2.2535515099431092e-13,0.9822156585506313,0.7281678641594073,175.03154987232287
0.8685213028047155,0.1308989238863074,0.0001562749186074665,4.416303121732028e-06,6.605388219181515e-09,6.348874398349527e-05,2.2747263761980077e-20,4.0691590400829516e-13,0.973412199827103,0.7206901194664841,178.62731610938238
0.8689744371667417,0.13024879222220107,0.00019504506974439014,5.344235771363957e-06,8.619216639734678e-09,9.265553255796225e-05,4.065550227657122e-20,7.413834484792557e-13,0.9646876452473053,0.7133093440985829,182.28627322361004
0.8693943636840077,0.12955243584336584,0.00024383259323524509,6.500986131712892e-06,1.1563396191982573e-08,0.00013649946255728918,7.516585809205571e-20,1.3622795264655123e-12,0.9560412876046629,0.7060242316496194,186.00821354238084
0.8697625136700152,0.12879186970012424,0.000305259826381813,7.943120756554345e-06,1.593246372412469e-08,0.00020280500253049686,1.4399118255754358e-19,2.5228586966875743e-12,0.9474724260311914,0.6988334676016863,189.79320456046992
0.8700511415187887,0.1279400668443952,0.0003825843529863859,9.739927675158854e-06,2.249981906594513e-08,0.0003035839511089132,2.8582276547230167e-19,4.7048551344446854e-12,0.9389803659406863,0.6917357313731929,193.64156230572505
0.8702186523231986,0.1269564080306397,0.000479781955596918,1.1974600904809151e-05,3.2472707490768625e-08,0.00045733865067644936,5.868782297752253e-19,8.82489472458416e-12,0.9305644189724207,0.6847296982388543,197.55382630751686
0.8702027884040009,0.1257800510089981,0.0006015597477007665,1.4743641853407518e-05,4.7722696679035535e-08,0.0006924167403960125,1.242055044049353e-18,1.6620922957246226e-11,0.9222239029353456,0.6778140411277301,201.53073608959417
0.8699111234654796,0.12432069792104537,0.0007531991236916232,1.815224622764755e-05,7.110992552074667e-08,0.001051777507428769,2.695258548608343e-18,3.1357210745823813e-11,0.9139581417527937,0.6709874323052517,205.57320911239333
0.8692088537299224,0.1224467872735853,0.0009400492976811328,2.2301813775460387e-05,1.068938766957834e-07,0.0015992583955611627,5.9565381067632144e-18,5.905271595385346e-11,0.9057664654076759,0.6642485449449144,209.6823200931382
0.8679055939874984,0.11997285355959633,0.001166396849545232,2.726389020831908e-05,1.611465945779111e-07,0.0024266205407143374,1.329661656262299e-17,1.1045246167166945e-10,0.8976482098881714,0.6575960545950656,213.85928163521973
0.8657467886154127,0.11665166889132945,0.0014334021494671356,3.303462210209461e-05,2.4192023872035107e-07,0.003658726417935017,2.9687121481942186e-17,2.0373445710824533e-10,0.8896027171339014,0.6510286405459864,218.10542610136395
0.8624218805349851,0.1121832210140875,0.0017360285669916274,3.946971811303225e-05,3.5868313488430575e-07,0.005450837683613415,6.553823188184397e-17,3.670864275134191e-10,0.8816293349825892,0.6445449871022348,222.42218866799524
0.8576075544952606,0.10625857105078793,0.0020597028020760016,4.621812363878871e-05,5.20432375256451e-07,0.007968560905163406,1.4126517542691514e-16,6.384478215268273e-10,0.8737274171171953,0.6381437847650028,226.81109150098303
0.8510598321750938,0.09865186164985817,0.0023787985493508887,5.270086793554237e-05,7.32402470587019e-07,0.011342598261924047,2.936210497012173e-16,1.0577225032934286e-09,0.8658963230135271,0.6318237313290291,231.27372899562033
0.8427399501329905,0.0893448266555863,0.0026597054475520263,5.819181292816635e-05,9.926899715378924e-07,0.015604558182271624,5.826292915624433e-16,1.6481891608889452e-09,0.8581354178883198,0.6255835328984136,235.8117540262391
0.8329130236427725,0.07862262603780491,0.002869181281413701,6.200705031655393e-05,1.2912983906492695e-06,0.02063401329694519,1.0977326311809933e-15,2.3926131826848407e-09,0.8504440726477795,0.6194219048254788,240.42686515331513
0.8221431802162164,0.06706538073805236,0.0029843055900451807,6.371535946032946e-05,1.6129902068373561e-06,0.026156696629160252,1.9641759951081314e-15,3.2207257791990085e-09,0.8428216638365906,0.6133375725766539,245.12079473826006
0.8111650756493888,0.05541669949680513,0.002998284168348503,6.324641220341194e-05,1.9422619893987146e-06,0.03180650375150544,3.35445792060303e-15,4.022839387432296e-09,0.8352675735873784,0.6073292725291639,249.89529791835034
0.800697037660405,0.04439561155712812,0.00291955374739809,6.0851511288458116e-05,2.267260787415079e-06,0.037219697808848165,5.511400011068177e-15,4.6851680910218115e-09,0.8277811895706252,0.6013957527021507,254.75214239639487
0.7912895091780291,0.034545789630707556,0.0027663969948327565,5.6974143078357586e-05,2.581053169372368e-06,0.0421132814927926,8.788745201963041e-15,5.125681799824532e-09,0.8203619049450355,0.5955357734256818,259.6930990018123
0.7832591356040914,0.026171746787654562,0.0025608550739562017,5.2114783680258236e-05,2.880885341365111e-06,0.04632057159451907,1.3715768169675449e-14,5.312183804754153e-09,0.8130091183083457,0.5897481079509541,264.7199329817628
0.7767012325069184,0.01935381630318051,0.0023242533889018817,4.6737230418527117e-05,3.166787984887183e-06,0.049786645507225384,2.109654151860653e-14,5.259430709443829e-09,0.8057222336485744,0.5840315430048436,269.83439598288174
0.7715456653581598,0.014006244714898029,0.0020747720459964166,4.1221947947147445e-05,3.4403968020403084e-06,0.052541098673618065,3.2162133321230345e-14,5.0134806121254985e-09,0.7985006602957111,0.5783848792918156,275.0382186859723
0.7676230396170931,0.009944966430783762,0.0018265586210775332,3.585296741333771e-05,3.7042282167219714e-06,0.05466500742219013,4.8804931760150325e-14,4.63343355572528e-09,0.7913438128738361,0.572806931946069,280.333104057759
0.7647214884991502,0.006945309067859781,0.0015897496265109908,3.082344532806615e-05,3.961317782828304e-06,0.056262291089018035,7.393942188681848e-14,4.17707394114676e-09,0.7842511112536702,0.5672965309366564,285.72072118546816
0.7626267245541775,0.0047824141847589,0.0013709393393852981,2.6249569549228447e-05,4.215050250206525e-06,0.057439349249898214,1.1205436860081648e-13,3.692518586205272e-09,0.7772219805055505,0.5618525214282034,291.2026996615964
0.7611455920347361,0.003254779446333521,0.001173822513200262,2.2186954568949134e-05,4.469038175691685e-06,0.058292954544086215,1.700476149172109e-13,3.2151409192269824e-09,0.7702558508528263,0.5564737640997162,296.78062448776006
0.760116703224685,0.0021946640090657636,0.0009998627396290277,1.86465274739901e-05,4.726951580469977e-06,0.05890464628894096,2.584630311955115e-13,2.7679746327398543e-09,0.7633521576256739,0.551159135423866,302.456031467976
0.759412459739958,0.0014697804827090305,0.0008489094531664645,1.5608491756858955e-05,4.992236250183931e-06,0.059339483405496135,3.932678253351671e-13,2.3638555701869962e-09,0.7565103412153246,0.5459075279090188,308.2304030631308
0.7589361847467835,0.0009800808893949092,0.0007197265591527435,1.303381714544805e-05,5.26768700318082e-06,0.05964729226425153,5.982909819809936e-13,2.0080691173078384e-09,0.7497298470287028,0.5407178503061747,314.1051646797323
0.758617076658561,0.0006523936884699507,0.0006104194992004515,1.0873185991115986e-05,5.554880403570307e-06,0.05986504918715303,9.072643803333417e-13,1.700814290486681e-09,0.7430101254434719,0.535589027782882,320.0816813673225
0.7584046972006959,0.0004346457920944537,0.0005187622849399068,9.073592406681039e-06,5.853533974529712e-06,0.06001953494035315,1.3727938536143952e-12,1.4391874723663604e-09,0.7363506317634819,0.5305200020660926,326.1612549001594
0.7582639207404424,0.0002906012954649306,0.0004424346135648665,7.582913527757698e-06,6.160944490205049e-06,0.060129791152493776,2.0589520549518822e-12,1.2186623996980428e-09,0.7297508261746162,0.5255097315558304,332.34512121994896
0.7581707369798517,0.00019550496100619884,0.00037918331324259696,6.3528030237705036e-06,6.4717324246205635e-06,0.06020917606750349,3.054052291411287e-12,1.0340808103232005e-09,0.7232101737010355,0.5205571914114593,338.63444821753603
0.7581089803437568,0.0001326957947860223,0.00032692339044154743,5.340242859659566e-06,6.778117523024627e-06,0.06026697690783279,4.464227912517003e-12,8.8029455003329e-10,0.7167281441618122,0.5156613736122484,345.03033383253603
0.758067897074268,9.109271890743873e-05,0.0002837931523301274,4.508072894710223e-06,7.07081747229227e-06,0.060309618049103154,6.408994530395915e-12,7.525254946124386e-10,0.710304212127955,0.5108212869938525,351.5338044509197
0.7580403983408524,6.339208666950522e-05,0.0002481758898889018,3.824813483210594e-06,7.340411818783992e-06,0.06034153663141385,9.010773785497455e-12,6.465339040444592e-10,0.7039378568798174,0.5060359572622463,358.1458135815477
0.7580218401779992,4.4810460754354144e-05,0.00021869884149324016,3.2640837781207094e-06,7.5788094311134425e-06,0.06036580173357798,1.23807172575743e-11,5.586614330820427e-10,0.6976285623648888,0.5013044269865773,364.86724079359226
0.7580091907599802,3.222718329819324e-05,0.00019421688444448053,2.803886002526771e-06,7.78035812638979e-06,0.060384544770235575,1.6603699559281274e-11,4.858030909447348e-10,0.6913758171559636,0.4966257555723313,371.6988908976847
0.7580004711693641,2.3608669009710726e-05,0.0001737895899809646,2.425889792253523e-06,7.942402561995824e-06,0.06039925481691537,2.172618836592823e-11,4.253472121419234e-10,0.6851791144096854,0.4919990192161329,378.64149335448553
0.757994356852496,1.7598963677140104e-05,0.00015654651343683035,2.1131530438457056e-06,8.06575045340109e-06,0.0604110493203715,2.7791986717948606e-11,3.748080604260049e-10,0.6790379518254621,0.4874233679397155,385.7415603440449
0.7579899999869979,1.3332902325202934e-05,0.00014180433681057266,1.8523234910105795e-06,8.152269805577988e-06,0.060420706797078456,3.483098005176497e-11,3.3220896045696704e-10,0.6729518316047505,0.48289798530636896,393.05931984450734
0.7579868797450081,1.0280440663083395e-05,0.00012918556943756197,1.6351811300791925e-06,8.20412763928336e-06,0.060428683249059936,4.2759421644342935e-11,2.964040660516053e-10,0.6669202604107042,0.4784219759849945,400.57411662157983
0.7579846276598687,8.07077931709625e-06,0.00011835990040026892,1.4541745759166683e-06,8.225713765060572e-06,0.06043533101874001,5.145376526560035e-11,2.6631662899676754e-10,0.6609427493281849,0.4739944706071339,408.2670255347586
0.7579829872297635,6.449013975608509e-06,0.00010904056466256773,1.3027774135821087e-06,8.222439366663905e-06,0.06044092217611628,6.076817060460009e-11,2.4098039419648113e-10,0.6550188138241307,0.4696146260788702,416.1217180218258
0.7579817806256138,5.240737852630235e-06,0.00010098382953814929,1.1755174133705538e-06,8.199742847920763e-06,0.06044566667155311,7.054732495682229e-11,2.1956455504652773e-10,0.6491479737082805,0.465281624595731,424.1242757430478
0.7579808843503981,4.326440662594598e-06,9.398545110933947e-05,1.0678994677223665e-06,8.162563058166141e-06,0.0604497270458173,8.063764307833567e-11,2.0137190999223327e-10,0.6433297530942493,0.46099467269559147,432.2630142352944
0.7579802121584798,3.6237435302539628e-06,8.787581915432153e-05,9.76278772883264e-07,8.115114343538679e-06,0.06045322983283836,9.089556304639357e-11,1.8582677550280902e-10,0.6375636803609557,0.4567530003481322,440.52831611370203
0.7579797033555581,3.0753750331193416e-06,8.25147388535874e-05,8.977233006453443e-07,8.060841766871395e-06,0.06045627423655944,1.0119301979714685e-10,1.7245870799638814e-10,0.6318492881143886,0.4525558600794573,448.91247337807704
0.757979314851509,2.64110994825504e-06,7.778651541660424e-05,8.298838655719873e-07,8.002470801483462e-06,0.060458938650888173,1.114203485184638e-10,1.6088573711611074e-10,0.6261861131497237,0.4484025261305397,457.40953839998207
0.7579790157661814,2.292374325038985e-06,7.359561584723692e-05,7.708801946443298e-07,7.942099554750126e-06,0.06046128554236602,1.2148715014973622e-10,1.5079877283178377e-10,0.6205736964137752,0.444292293648201,466.0151831845031
0.7579787837582849,2.0086281162518196e-06,6.986299523480086e-05,7.192055732472466e-07,7.88130309664715e-06,0.06046336510240691,1.3132168843939173e-10,1.4194796978262377e-10,0.6150115829677856,0.440224477907385,474.7265665179739
0.7579786025100234,1.7749244880013477e-06,6.652305178508279e-05,6.736491532427275e-07,7.821234018984116e-06,0.060465217991643214,1.4086933974198795e-10,1.3413121054595466e-10,0.6094993219505482,0.4361984135635329,483.5422086295461
0.7579784599918771,1.5802519068848373e-06,6.352114101213654e-05,6.332338800329174e-07,7.762711623878685e-06,0.060466877410776464,1.5009052483011632e-10,1.2718462354553283e-10,0.6040364665418615,0.43221345393390886,492.4618730104271
0.7579783472556965,1.4163983182622303e-06,6.0811562993301824e-05,5.971674751187377e-07,7.706297208854057e-06,0.060468370672931974,1.5895844510089901e-10,1.2097490383685722e-10,0.5986225739263091,0.4282689703067704,501.48645504989935
0.7579782575871186,1.2771649751212184e-06,5.835593528200084e-05,5.648039153136627e-07,7.652355648878856e-06,0.06046972040834744,1.6745684074675446e-10,1.1539314874701484e-10,0.5932572052573664,0.42436435127731814,510.6178771619106
0.75797818590551,1.157817292142139e-06,5.612188070901144e-05,5.356133058765237e-07,7.601104544901532e-06,0.0604709454935083,1.7557790946233012e-10,1.1034995158295769e-10,0.5879399256218272,0.4204990021094016,519.8589900901028
0.7579781283363123,1.0546982095901088e-06,5.4081973434207745e-05,5.091584175697128e-07,7.552652715874426e-06,0.060472061770424725,1.833204646175875e-10,1.0577152700703864e-10,0.5826703040045504,0.4166723441219921,529.2134800926608
0.7579780819013924,9.64951176525002e-07,5.221287852813655e-05,4.85076187973807e-07,7.507030095811415e-06,0.06047308261496,1.906883508420485e-10,1.0159662227090614e-10,0.5774479132535224,0.4128838140994754,538.6857817213192
0.7579780442955479,8.863219744750378e-07,5.049466262685243e-05,4.63063358566273e-07,7.464210488757628e-06,0.06047401938062785,1.976891292355499e-10,9.777409995134581e-11,0.5722723300452316,0.4091328637248497,548.2809959213022
0.7579780137219411,8.170137588349265e-07,4.891022825776633e-05,4.428650893541557e-07,7.424128855963014e-06,0.060474881754385396,2.0433300380951518e-10,9.426101126953443e-11,0.567143134850355,0.4054189590349496,558.0048131908984
0.7579779887708722,7.555807714326779e-07,4.7444853660410916e-05,4.2426599359346675e-07,7.386694251069549e-06,0.06047567804062408,2.1063196650131112e-10,9.102107402868e-11,0.5620599118997505,0.4017415798968502,567.863441550813
0.7579779683294999,7.008493630705464e-07,4.608581489301187e-05,4.0708300982682107e-07,7.3517994184973285e-06,0.06047641539057826,2.1659912871306137e-10,8.802346088375368e-11,0.5570222491507563,0.39810021950463664,577.863539084411
0.7579779515142547,6.518588664469753e-07,4.482207559859718e-05,3.9115972809343153e-07,7.319327830491413e-06,0.06047709998809831,2.2224820813651782e-10,8.524183514219938e-11,0.5520297382537893,0.39449438389575503,588.0121508204919
0.7579779376197127,6.078167520613982e-07,4.3644029507631e-05,3.763618207933867e-07,7.289158779133201e-06,0.06047773720199948,2.27593143930653e-10,8.265357507123574e-11,0.547081974519246,0.39092359148619316,598.3166497403238
0.7579779260798738,5.680645073174343e-07,4.254328861479427e-05,3.6257338656466694e-07,7.261171004954461e-06,0.06047833171020469,2.3264781158985978e-10,8.023915525065069e-11,0.5421785568846978,0.38738737262376044,608.7846817003442
0.7579779164383846,5.320511987404011e-07,4.151250470898404e-05,3.496939524550284e-07,7.235245220605389e-06,0.060478887603388716,2.374258214435874e-10,7.798163979037851e-11,0.5373190878823814,0.3838852691587749,619.4241140712119
0.7579779083255902,4.9931287659779e-07,4.054521997082525e-05,3.376360310050322e-07,7.211265796163254e-06,0.06047940847113327,2.4194037974944113e-10,7.586627131752824e-11,0.5325031736069803,0.38041683403148036,630.2429879027868
0.7579779014409178,4.694566125349801e-07,3.9635743640393705e-05,3.2632314482425946e-07,7.189121867082786e-06,0.06047989747263779,2.4620419559609867e-10,7.388013946705623e-11,0.5277304236836953,0.37698163087555053,641.2494734331475
0.7579778955390327,4.4214776244602236e-07,3.877904652003368e-05,3.15688175589363e-07,7.168707985548569e-06,0.06048035739686301,2.502294263564522e-10,7.20119041501545e-11,0.5230004512366004,0.373579233637056,652.4518287679235
0.7579778904188924,4.170996915377461e-07,3.7970670031800615e-05,3.056719738790489e-07,7.14992440986927e-06,0.06048079071413267,2.5402765394797293e-10,7.025156350840598e-11,0.518312872857284,0.37020922620829777,663.8583615640565
0.7579778859154118,3.9406590140073546e-07,3.720665416763658e-05,2.96222270063385e-07,7.132677266550632e-06,0.060481199616905096,2.5760987015015783e-10,6.85902723565884e-11,0.5136673085737685,0.36687120207592927,675.4773935596149
0.7579778818924506,3.728331297135757e-07,3.648346811061265e-05,2.872926552118374e-07,7.116878386828126e-06,0.0604815860588275,2.609864950060461e-10,6.702017212127167e-11,0.5090633818197113,0.36356476398281523,687.3172277984768
0.757977878237692,3.5321636561617897e-07,3.579796052214062e-05,2.788418517796091e-07,7.102445246298751e-06,0.06048195178271086,2.641673807084971e-10,6.553426969551082e-11,0.5045007194038805,0.3602895236030926,699.3861184055942
0.7579778748581291,3.3505418279789344e-07,3.5147307742036194e-05,2.7083297657341536e-07,7.0893006170347165e-06,0.06048229834953827,2.671618469245854e-10,6.41263144948361e-11,0.4999789514799033,0.35704510122992195,711.6922427751579
0.7579778716767264,3.182053089298072e-07,3.452897545991583e-05,2.6323299632431724e-07,7.0773723317703476e-06,0.0604826271599066,2.6997870318284927e-10,6.279070747902193e-11,0.49549771151628746,0.3538311254754365,724.2436760403061
0.7579778686296105,3.025456310341652e-07,3.3940683699989476e-05,2.560122399843236e-07,7.066592973793052e-06,0.06048293947358292,2.726262777898711e-10,6.152242012872886e-11,0.49105663626671026,0.3506472329824129,737.0483676990889
0.7579778656637669,2.8796562852574496e-07,3.338037451819532e-05,2.491439543037567e-07,7.056899500927996e-06,0.06048323642748885,2.7511245636682505e-10,6.031691959540856e-11,0.48665536574057383,0.3474930681472091,750.1141202771983
0.7579778627352819,2.743684485674079e-07,3.284618824311721e-05,2.426039784407286e-07,7.0482329974428905e-06,0.06048351904893053,2.774447040626253e-10,5.917011414891375e-11,0.48229354317382445,0.344368282853529,763.4485699135489
0.7579778598077969,2.6166809032109176e-07,3.233643933069961e-05,2.363704189817831e-07,7.040538326141667e-06,0.06048378826901611,2.796300997709525e-10,5.807829874051067e-11,0.4779708150000339,0.3412725362165925,777.059168760099
0.7579778568512858,2.4978794034591074e-07,3.184959615833909e-05,2.304233796646923e-07,7.033763821261048e-06,0.06048404493386328,2.8167536676080364e-10,5.7038109060188044e-11,0.47368683082173946,0.33820549433730446,790.9531690924242
0.7579778538410598,2.3865956118789064e-07,3.138426414587865e-05,2.247447377716775e-07,7.02786102174329e-06,0.060484289813958265,2.8358689802176184e-10,5.604648364399755e-11,0.46944124338204063,0.33516683006603204,805.1376090324211
0.7579778507569324,2.2822163051510268e-07,3.093917026160657e-05,2.1931794040962754e-07,7.022784398010868e-06,0.06048452361273407,2.85370783176423e-10,5.5100629193469374e-11,0.4652337085364509,0.33215622277561413,819.6192997891992
0.7579778475825446,2.1841908684529352e-07,3.0513150615317413e-05,2.1412784270015657e-07,7.0184911379976525e-06,0.06048474697343805,2.870328277321807e-10,5.41979928983551e-11,0.4610638852250019,0.32917335814324283,834.4048143286916
0.7579778443047734,2.0920230933798627e-07,3.0105137660672894e-05,2.0916054200945957e-07,7.014940883253818e-06,0.0604849604862059,2.885785796115496e-10,5.333623422387876e-11,0.4569314354445969,0.3262179279408684,849.5004773867997
0.7579778409132694,2.0052649293932525e-07,2.9714150460059065e-05,2.0440325257662366e-07,7.012095539837886e-06,0.060485164693436615,2.900133466119247e-10,5.251320305877039e-11,0.45283602422161273,0.3232896298337931,864.9123567449803
0.7579778374000543,1.9235107162893935e-07,2.9339285421914678e-05,1.9984418706652696e-07,7.0099190801670054e-06,0.06048536009490595,2.9134221522438545e-10,5.1726919339467896e-11,0.448777319584747,0.3203881671871345,880.6462556911054
0.7579778337591905,1.846392383508124e-07,2.897970847233865e-05,1.9547245682391565e-07,7.008377374757946e-06,0.060485547152084394,2.925700659874918e-10,5.097555573131032e-11,0.4447549925381085,0.31751324887984633,896.7077065921795
0.7579778299864987,1.773575268908986e-07,2.8634648157143453e-05,1.9127798457273233e-07,7.007438039505761e-06,0.06048572629194101,2.937015870061652e-10,5.0257422479103916e-11,0.44076871703454956,0.31466458912600265,913.1019655090869
0.7579778260793192,1.7047543841674434e-07,2.830338922186472e-05,1.872514230986639e-07,7.00707028587457e-06,0.06048589791047981,2.9474128776043306e-10,4.9570953210193583e-11,0.43681816994923633,0.31184190730305683,929.8340077869652
0.7579778220363103,1.6396512207942429e-07,2.7985267105678898e-05,1.833840860317119e-07,7.007244791316739e-06,0.06048606237577217,2.9569351044643864e-10,4.8914692830568754e-11,0.4329030310534568,0.30904492778680276,946.9085245581014
0.7579778178572754,1.5780109476321374e-07,2.7679663009617362e-05,1.7966788586796032e-07,7.007933580444304e-06,0.06048622003067137,2.9656244029020434e-10,4.828728666283746e-11,0.42902298298866315,0.3062733797927726,964.3299200973652
0.7579778135430155,1.5196000728940987e-07,2.7385999879756302e-05,1.7609528362040167e-07,7.009109930998267e-06,0.06048637119502474,2.9735211245287507e-10,4.768747164320742e-11,0.42517771124074694,0.3035269972238177,982.102309973212
0.7579778090952045,1.4642040595650475e-07,2.71037377586962e-05,1.726592304714209e-07,7.0107482497910115e-06,0.06048651616822541,2.9806642463497764e-10,4.711406588715257e-11,0.4213669041145447,0.3008055185236287,1000.2295199401495
0.757977804516273,1.4116257711326774e-07,2.683237154437661e-05,1.6935313982791342e-07,7.012824029826166e-06,0.06048665523045386,2.9870913648000574e-10,4.6565964141069906e-11,0.41759025270857236,0.2981086865359585,1018.7150855212996
0.7579777998093179,1.361683579264035e-07,2.6571427071454644e-05,1.6617083796687138e-07,7.015313742396024e-06,0.060486788644824985,2.992838808732551e-10,4.6042128742300363e-11,0.41384745088998565,0.29543624836932514,1037.562252232321
0.7579777949780178,1.3142099112004748e-07,2.6320458532694523e-05,1.6310653175046558e-07,7.018194772913351e-06,0.06048691665880747,2.9979416815979815e-10,4.554158404841802e-11,0.4101381952697652,0.292787955266974,1056.7739764004473
0.7579777900265583,1.26904994503116e-07,2.6079046038868764e-05,1.6015477786137507e-07,7.021445358747952e-06,0.06048703950556438,3.0024339070810046e-10,4.506341100824979e-11,0.4064621851781244,0.2901635624818943,1076.3529265347952
0.7579777849595684,1.2260604347970605e-07,2.5846793405714994e-05,1.573104548016635e-07,7.025044532420512e-06,0.06048715740516889,3.0063482705929675e-10,4.4606742236083054e-11,0.4028191226401367,0.28756282915668624,1096.3014852063866
0.7579777797820599,1.1851088057245841e-07,2.5623326638217798e-05,1.545687436817343e-07,7.028972087592524e-06,0.060487270565439566,3.0097164263381355e-10,4.4170758631493344e-11,0.39920871235158234,0.2849855182080885,1116.6217513984984
0.7579777744993793,1.1460720648241786e-07,2.540829163454647e-05,1.519250988841656e-07,7.033208514851237e-06,0.060487379183198076,3.012568961927393e-10,4.375468417854392e-11,0.3956306616550113,0.2824313962159792,1137.3155432900473
0.7579777691171592,1.1088359779705345e-07,2.5201352651710102e-05,1.4937522847425645e-07,7.037734963409414e-06,0.06048748344511207,3.014935422946888e-10,4.335778251748095e-11,0.3920846805160204,0.2799002333166725,1158.38440143671
0.7579777636412774,1.073294371183701e-07,2.5002191037809316e-05,1.4691507772916244e-07,7.042533211102206e-06,0.06048758352839197,3.0168443276272154e-10,4.297935407090723e-11,0.3885704814997433,0.27739180310034084,1179.829592316361
0.7579777580778164,1.0393485058832726e-07,2.4810504132258723e-05,1.4454081471370698e-07,7.0475856390159075e-06,0.06048767960139628,3.018323176986942e-10,4.261873352612635e-11,0.38508777974755154,0.2749058825123965,1201.6521122072445
0.7579777524330364,1.0069062598854341e-07,2.46260032434676e-05,1.4224880445958414e-07,7.052875173103828e-06,0.060487771824733076,3.019398531943538e-10,4.2275285123183653e-11,0.3816362929539637,0.2724422517586758,1223.8526913690082
0.7579777467133249,9.758820657877264e-08,2.4448414614366088e-05,1.4003561988159922e-07,7.058385328924808e-06,0.06048786035074981,3.020095899445284e-10,4.1948405052420036e-11,0.378215741343762,0.27000069421427353,1246.4317984983927
0.757977740925187,9.461959037057818e-08,2.4277476311154995e-05,1.3789800239319393e-07,7.064100114255051e-06,0.060487945325218714,3.020439893196834e-10,4.1637514011450775e-11,0.3748258476493145,0.2675809963358815,1269.3896454329233
0.7579777350752109,9.177730170485485e-08,2.4112938143713832e-05,1.3583286003356227e-07,7.070004036513207e-06,0.060488026887388725,3.020454198117369e-10,4.134205717634979e-11,0.37146633708809884,0.265182947577491,1292.726192077479
0.7579777291700404,8.90543543493177e-08,2.3954561002056934e-05,1.33837258262114e-07,7.07608208958087e-06,0.060488105170349624,3.0201615792537086e-10,4.1061502594450283e-11,0.3681369373404295,0.26280634030932437,1316.441151530012
0.7579777232163563,8.644420496364171e-08,2.3802115729360753e-05,1.3190840501076656e-07,7.082319724638123e-06,0.060488180301645114,3.019583924767964e-10,4.0795338547579795e-11,0.36483737852738335,0.2604509697398668,1340.533995384089
0.7579777172208384,8.394076225728732e-08,2.36553842519288e-05,1.3004366377702556e-07,7.088702895839719e-06,0.06048825240267096,3.018742147594847e-10,4.054307592547955e-11,0.36156739318892367,0.25811663384087236,1365.0039591871914
