p+n->D+γ,D+p->He3+γ,D+D->n+He3,D+D->p+T,He3+n->p+T,T+D->n+He4,He3+D->p+He4,He3+He4->Be7+γ,T+He4->Li7+γ,Be7+n->p+Li7,Li7+p->He4+He4
0.5680580141225271,0.007410357536571568,314.60530781644275,270.76714387175747,10486.8954241601,10738.569821135012,1991.8752477974685,0.00024730265106980655,0.004294164686746842,37753.29822923666,5.506313592009047
0.5534808010724104,0.007123505236817207,303.06938038523293,260.92221313439967,10208.930601409758,10470.065946493047,1917.303254581169,0.0002334651049960792,0.004108635867021316,36859.87948202842,5.24779512686207
0.5392845727203985,0.006847626727977024,291.94778273796055,251.42815300419576,9938.501295253529,10207.877389229921,1845.2624854108783,0.00022037473580004238,0.003930835154238663,35987.7212877119,5.000971295448618
0.5254590914443542,0.006582306923276898,281.2259313506263,242.27269550290572,9675.397063407578,9951.862693492398,1775.6756425828496,0.00020799270318029082,0.00376045248891594,35136.31317502129,4.765333983372492
0.5119944050007059,0.006327146266424627,270.88974592870585,233.4439938124573,9419.413538018332,9701.883468315478,1708.4675634030693,0.00019628210540344697,0.0035971897915419567,34305.15707598497,4.540396273298031
0.498880838226932,0.006081760156622553,260.92563238188853,224.9306080700685,9170.352245073538,9457.804322447988,1643.5651672666047,0.00018520788667358452,0.003440760516163548,33493.76702041164,4.325691591780276
0.4861089849955624,0.005845778394652662,251.3204663632613,216.7214916341246,8928.020429278726,9219.492800550748,1580.8974039370962,0.0001747367487260829,0.0032908892200876243,32701.668837996684,4.120772889582732
0.4736697004118142,0.005618844649269649,242.06157735467994,208.80597780554044,8692.230884233693,8986.819320738747,1520.395202986016,0.00016483706646258707,0.003147311149129983,31928.399867864842,3.9252118541847243
0.4615540932472093,0.005400615943164484,233.13673328054074,201.1737669897289,8462.80178774914,8759.657113439076,1461.9914243517885,0.00015547880745129652,0.0030097718378614977,31173.50867535479,3.738598153230109
0.44975351860178725,0.005190762157787874,224.53412563279596,193.8149142848444,8239.556542147124,8537.882161537102,1405.6208099797022,0.00014663345512406744,0.002878026724321882,30436.55477586606,3.560538707717405
0.4382595707877481,0.00498896555634824,216.2423550906081,186.71981748239077,8022.323619394763,8321.373141783926,1351.2199365046013,0.00013827393550879026,0.0027518407786896832,29717.108365592394,3.3906569937780806
0.42706407642759786,0.004794920324323883,208.2504176185144,179.8792054667358,7810.936410924636,8110.011367438579,1298.7271689395857,0.00013037454734218999,0.00263098814541512,29014.750058966132,3.2285923719335963
0.4161590877600953,0.004608332126852422,200.54769102752036,173.2841270005017,7605.233081999202,7903.680732119265,1248.0826153356695,0.0001229108954146493,0.0025152517983398717,28329.070632644514,3.073999442765358
0.4055368761475004,0.004428917682383802,193.1239219840441,166.9259398832416,7405.056430481734,7702.267654838172,1199.2280823790754,0.0001158598270048299,0.002404423208344267,27659.670775874416,2.9265474279723183
0.39518992577784956,0.0042564043520051205,185.96921345208108,160.79630047117493,7210.253749879727,7505.661026195118,1152.1070318950522,0.00010919937126780244,0.0022983020230788066,27006.160847076473,2.7859195758307713
0.3851109275561692,0.0040905297438668395,179.07401255445194,154.8871535461801,7020.676696530624,7313.752155705709,1106.664538229426,0.00010290868144610874,0.0021966957583521504,26368.16063648535,2.6518125901087277
0.3752927731787496,0.003931041332160735,172.42909883944571,149.19072252261026,6836.18116080431,7126.434720240319,1062.8472464817187,9.696797977864626e-05,0.0020994195007628283,25745.29913470495,2.52393608152403
0.3657285493847696,0.0037776960901193812,166.02557293957676,143.6994999808582,6656.627142199687,6943.604713550469,1020.6033315663553,9.135850498753391e-05,0.0020062956211764345,25137.21430701804,2.4020120408704346
0.3564115323797674,0.0036302601365264717,159.85484560965472,138.40623851697006,6481.878628216934,6765.160396859952,979.8824580814787,8.606246222816245e-05,0.0019171534986637023,24543.552873314253,2.285774332969497
0.3473351824256099,0.0034885083952454795,153.9086271317114,133.30394189793006,6311.803476890543,6591.0022504982935,940.6357409678285,8.106297539248488e-05,0.0018318292545287018,23963.97009348985,2.1749682106390074
0.3384931385917965,0.0033522242672919646,148.17891707477838,128.38585651258916,6146.27330287128,6421.032926554719,902.8157069432134,7.634404166025597e-05,0.0017501654960689716,23398.12955818436,2.0693498478996117
0.3298792136630931,0.003221199314992085,142.6579943978687,123.64546310852742,5985.163366948915,6255.157202531276,866.3762567011585,7.189048819739775e-05,0.001672011069722157,22845.702984718548,1.9686858916715997
0.3214873891986507,0.0030952329577862894,137.33840788489246,119.07646880545383,5828.352468910989,6093.2819359740715,831.2726278652718,6.76879309049604e-05,0.0015972208232656881,22306.370018103356,1.872753031242553
0.3133118107379229,0.0029741321792531293,132.21296690060768,114.6727993760442,5675.722843635425,5935.3160200622115,797.4613586937473,6.372273512625608e-05,0.0015256553767476549,21779.8180369919,1.7813375848146091
0.30534678314883934,0.002857711244943522,127.27473245703979,110.42859178542808,5527.160060318623,5781.1703401342875,764.9002525311172,5.998197822370595e-05,0.0014571809018383056,21265.74196445113,1.6942351024665454
0.2975867661138432,0.0027457914306305673,122.51700858016848,106.33818698079372,5382.552924742857,5630.75773113277,733.5483430068107,5.645341394071726e-05,0.001391668909302457,20763.84408343087,1.6112499848919242
0.2900263697495368,0.002638200760594376,117.93333396697619,102.3961229228843,5241.7933844906365,5483.992935947067,703.3658599823021,5.312543846755622e-05,0.0013289960443034427,20273.833856812365,1.5321951172990367
0.2826603503558165,0.002534773755575065,113.51747392330546,98.5971278514064,5104.776437015491,5340.792564636399,674.3141962504764,4.9987058133663994e-05,0.001269043889259495,19795.427751921718,1.4568915178823725
0.2754836062905092,0.0024353511900403386,109.26341257325639,94.93611377662826,4971.4000404822455,5201.075054513984,646.355874992387,4.7027858652212384e-05,0.001211698773983007,19328.349069395812,1.385168000298035
0.26849117396564653,0.002339779858427007,105.16534533116688,91.40817018971458,4841.565027291741,5064.760631074525,619.454517997717,4.4237975845908945e-05,0.0011568515928426907,18872.327776291306,1.3168608495977023
0.26167822396164475,0.0022479123500279974,101.21767162749191,88.00855798456183,4715.175020208367,4931.771269747285,593.5748146560132,4.160806778613573e-05,0.0011043976286976016,18427.10034332951,1.251813511096774
0.2550400572557619,0.0021596068322083484,97.41498788020883,84.73270358415155,4592.136351010367,4802.030658457381,568.6824917260726,3.9129288280462616e-05,0.0010542363833607943,17992.409586174814,1.1898762916726902
0.24857210156133502,0.0020747268416452047,93.75208070361107,81.57619326465662,4472.35798158594,4675.464160978417,544.7442838908015,3.6793261646407135e-05,0.001006271414358863,17568.004510642782,1.1309060730090363
0.24226990777439905,0.001993141083297847,90.22392034663814,78.5347676707565,4355.7514274003815,4551.998781059767,521.727905104362,3.4592058712025005e-05,0.0009604101777617292,17153.64016174235,1.0747660363197868
0.23612914652440273,0.0019147232368244276,86.82565435314255,75.60431651583248,4242.230683261575,4431.563127312292,499.60202073752663,3.251817398652233e-05,0.0009165638768649189,16749.07747645358,1.0213253981060895
0.2301456048258407,0.0018393517701724227,83.5526014367302,72.78087346091792,4131.712151313623,4314.087378836569,478.33622052591727,3.0564503946572786e-05,0.0008746473165142318,16354.083140147954,0.9704591565154725
0.2243151828277185,0.0017669097600797213,80.40024556306074,70.06061116647544,4024.1145711902154,4199.5032515780285,457.9009923241821,2.8724326386416034e-05,0.000834578762869979,15968.42944655967,0.9220478478898887
0.21863389065786654,0.0016972847192326937,77.36423023271747,67.4398365112745,3919.358952262049,4087.74396539372,438.2676966672507,2.6991280782103083e-05,0.0007962798084150619,15591.894161219787,0.8759773131052628
0.21309784535921678,0.0016303684298370647,74.44035295798732,64.91498597281716,3817.368507913809,3978.744211815823,419.4085421376626,2.5359349622456182e-05,0.0007596752420180634,15224.260388264662,0.8321384733204403
0.20770326791523844,0.0015660567833659545,71.6245599271013,62.482621163952246,3718.0685917888,3872.440122497192,401.296561535522,2.3822840661408558e-05,0.0007246929238690607,14865.316440535442,0.7904271147683806
0.20244648036182733,0.0015042496262583191,68.91294084970053,60.13942452048452,3621.3866359409703,3768.769238324675,383.90558884512154,2.2376370048411053e-05,0.0006912636651122777,14514.855712885303,0.7507436822366511
0.19732390298302163,0.0014448506113490535,66.30172397749291,57.88219513476314,3527.25209083616,3667.670479186143,367.21023698957305,2.1014846295522145e-05,0.000659321112005838,14172.676558615065,0.7129930808979676
0.19233205158800384,0.0013877670548201138,63.787271294266915,55.70784473038673,3435.596367145517,3569.08411437751,351.18587636206695,1.973345504164775e-05,0.0006288016344448537,13838.582168957637,0.6770844861646794
0.1874675348669242,0.0013329097984696031,61.36607386961067,53.613393773333854,3346.352779276933,3472.9517336362837,335.8086141196349,1.852764457617054e-05,0.0005996442186897901,13512.380455535476,0.6429311612537322
0.18272705182316493,0.001280193077103176,59.034747370881135,51.59596771497046,3259.4564905906855,3379.2162187885056,321.05527422260406,1.739311208590486e-05,0.0005717903641475932,13193.883935716613,0.6104502821608323
0.17810738927973205,0.0012295343908592731,56.79002772813488,49.65279336254202,3174.8444602482687,3287.821715996163,306.9033782003235,1.6325790590937982e-05,0.0005451839840584495,12882.909620796709,0.5795627697541268
0.17360541945754002,0.0011808543822865263,54.628766946909444,47.781195372897606,3092.455391644208,3198.7136085924735,293.33112662129787,1.5321836536475996e-05,0.0005197713099461794,12579.278906936564,0.5501931287090243
0.16921809762342116,0.0011340767179982977,52.547929063918055,45.97859286533402,3012.2296823726306,3111.838490492662,280.3173812435746,1.437761800929895e-05,0.0004955007996952596,12282.817468785488,0.5222692930164425
0.16494245980576117,0.0010891279747357362,50.544586240868085,44.2424961495832,2934.109375681506,3027.144140168166,267.84164781919367,1.3489703548859671e-05,0.00047232304912230824,11993.355155723988,0.4957224778072459
0.16077562057572728,0.0010459375296768272,48.61591499178544,42.57050356509845,2858.038113369384,2944.5794951723888,255.8840595246908,1.2654851524420862e-05,0.0004501907069144956,11710.725890660506,0.4704870372454653
0.15671477089211913,0.0010044374548348863,46.759192539366246,40.960298427913884,2783.961090080304,2864.0946272064098,244.425360988131,1.1870000050934925e-05,0.00042905839281185077,11434.767571317521,0.44650032825250935
0.15275717600793476,0.0009645624153956462,44.97179329603289,39.40964608148485,2711.8250089543217,2785.640717713316,233.4468928819178,1.1132257417617405e-05,0.0004088826189147448,11165.321973945285,0.4237025798337579
0.1489001734368035,0.0009262495718476071,43.25118546551156,37.91639104802694,2641.57803859232,2709.170033990037,222.93057704971108,1.043889300436255e-05,0.00038962171400207094,10902.234659403017,0.4020367677877117
0.1451411709774911,0.0008894384857655556,41.59492776087953,36.478454276986824,2573.169771294855,2634.635905805726,212.85890213516922,9.78732866229084e-06,0.0003712357507496026,10645.354881547491,0.3814484945863319
0.14147764479474823,0.0008540710291124221,40.00066623517325,35.09383048739364,2506.5511825363806,2561.992702516154,203.21490967998614,9.175130535815768e-06,0.00035368647574201797,10394.535497872008,0.3618858742234424
0.1379071375548162,0.0008200912969294307,38.46613122077289,33.76058560094122,2441.6745916370073,2491.1958106635725,193.98218065869025,8.600001304659293e-06,0.0003369372421757558,10149.632882339924,0.3432994218357461
0.13442725661396254,0.0007874455232893186,36.989134373899326,32.47685426275769,2378.49362359545,2422.2016120518847,185.14482241803955,8.059772825248861e-06,0.0003209529451535645,9910.506840357075,0.3256419479086289
0.13103567225846866,0.0007560820003919923,35.5675658206897,31.24083744692103,2316.96317204766,2354.9674622871053,176.68745598946452,7.552399151884459e-06,0.0003056999594750991,9677.020525830427,0.30886845688607
0.12773011599453976,0.0007259510006863597,34.19939140142392,30.05080014387158,2257.0393633170916,2289.4516697733075,168.59520374392005,7.075949918978242e-06,0.00029114607983131814,9449.040360261113,0.29293605001098316
0.12450837888665488,0.0006970047019063688,32.88265000959704,28.90506912697123,2198.6795215230945,2225.6134751544832,160.85367735965775,6.628604066544718e-06,0.0002772604633137169,9226.435953820488,0.2778038322288988
0.1213683099429219,0.0006691971149133755,31.615451022635284,27.802030795547605,2141.8421347155336,2163.413031192919,153.44896607481155,6.208643891954231e-06,0.00026401357415258036,9009.08002836043,0.26343282299437043
0.1183078145460448,0.0006424840142408993,30.395971821161385,26.74012909184975,2086.4868220042363,2102.8113830748944,146.3676251982617,5.8144494117611704e-06,0.00025137713060151355,8796.848342309038,0.2497858708255943
0.1153248529285555,0.0006168228712416607,29.222455393818333,25.717863489426996,2032.574301653262,2043.7704491347072,139.59666485398813,5.444493018181945e-06,0.00023932405388844513,8589.619617406172,0.23682757145866415
0.11241743869100305,0.0005921727897404405,28.093208024759065,24.733787050524345,1980.0663601104352,1986.2530019882126,133.12353893600715,5.09733441552624e-06,0.00022782841915614595,8387.275467231182,0.22452418945858063
0.10958363736183281,0.0005684944440998552,27.006597061002992,23.786504550171056,1928.925821944044,1930.2226500672402,126.93613425296834,4.771615822582176e-06,0.00021686540831806223,8189.700327479943,0.2128435831495491
0.10682156499772948,0.0005457500196095437,25.961048756958508,22.874670664708184,1879.1165206590017,1875.64381954646,121.02275984356193,4.466057427620646e-06,0.00020641126475791558,7996.78138794638,0.2017551327324143
0.10412938682323193,0.0005239031551125477,24.955046193494038,21.996988222586175,1830.6032703659448,1822.481736654404,115.372136445987,4.179453083320174e-06,0.0001964432498040727,7808.408526167044,0.1912296714620759
0.10150531590846928,0.0005029188877858432,23.987127269032914,21.152206515325677,1783.3518382773957,1770.7024103605747,109.97338610687221,3.910666229520133e-06,0.00018693960091218674,7624.4742426876055,0.18123941976260724
0.09894761188389693,0.00048276359999499725,23.055882760225508,20.339119666610564,1737.328918005919,1720.2726154306763,104.81602191714367,3.658626032289247e-06,0.00017787949149196525,7444.873597909487,0.17175792216244948
0.09645457969095202,0.00046340496814592416,22.15995444983933,19.55656505754839,1692.5021036401313,1671.1598758422447,99.88993786443352,3.4223237283498754e-06,0.00016924299231626638,7269.504150479272,0.16275998693656682
0.09402456836757618,0.00044481191345948344,21.298033319581197,18.803421806197814,1648.839864575035,1623.332448553051,95.18539879363232,3.2008091644263847e-06,0.00016101103445291537,7098.265897181447,0.15422162834671813
0.09165596986758685,0.00042695455459743737,20.468857805645044,18.07860929952565,1606.3115210737685,1576.7593076148426,90.6930304691412,2.9931875215894696e-06,0.0001531653736618033,6931.061214297593,0.14612001137519354
0.08934721791291172,0.00040980416207089506,19.671212114851453,17.3810857760192,1564.887220538988,1531.410128625153,86.40380973422276,2.7986162151498776e-06,0.00014568855620189638,6767.794800395573,0.13843339885132433
0.08709678687772691,0.00039333311436490914,18.903924599314518,16.7098469572361,1524.5379144721535,1487.2552735100212,82.3090547645778,2.6163019611130807e-06,0.00013856388599478464,6608.373620513435,0.13114110087392786
0.0849031907035728,0.0003775148557153372,18.165866187644415,16.06392472663375,1485.2353361003209,1444.2657756306642,78.40041541488597,2.4454980006446582e-06,0.00013177539309333926,6452.7068517031985,0.12422342643653733
0.08276498184454704,0.00036232385547642945,17.45594887075673,15.442385854072695,1446.9519786501573,1402.4133252072493,74.66986365850866,2.285501474413586e-06,0.00012530780340590301,6300.705829901136,0.11766163716581901
0.08068075024170175,0.000347735569019871,16.773124240425233,14.844330764444328,1409.661074249745,1361.6702550530736,71.10968412187731,2.135650939078812e-06,0.00011914650962824262,6152.283998091738,0.11143790308700038
0.07864912232580054,0.00033372640010819577,16.11638207877918,14.26889234892405,1373.336573439443,1322.0095266126116,67.71246471626249,1.995324018564523e-06,0.00011327754333723495,6007.35685573283,0.10553526033342049
0.07666876004761403,0.0003202736646875926,15.484748997002805,13.715234817400875,1337.9531252733402,1283.4047162969991,64.47108737063324,1.8639351831314486e-06,0.0001076875482019236,5865.84190941144,0.09993757072048413
0.07473835993495805,0.0003073555560471463,14.877287121556488,13.18255259068318,1303.486057993768,1245.83000211067,61.37871887018359,1.740933649596769e-06,0.00010236375426921204,5727.658624699428,0.09462948310734606
0.0728566521757051,0.00029495111129352605,14.293092826292227,12.670069231126467,1269.9113602615946,1209.260150563015,58.428801805814864,1.6258013963846747e-06,9.729395328301514e-05,5592.728379179492,0.08959639647258989
0.07102239972601893,0.0002830401790919963,13.73129550889407,12.177036410376306,1237.2056629257088,1173.6705038590203,55.615045640424,1.5180512874028668e-06,9.246647499719767e-05,5460.9744166125365,0.08482442463299024
0.06923439744308797,0.0002716033886264599,13.191056410123421,11.702732912960123,1205.3462213155854,1139.0369673630018,52.93141789827031,1.4172252990395473e-06,8.787016444408585e-05,5332.321802218033,0.08030036253716676
0.06749147124165368,0.0002606221197329672,12.67156747440283,11.246463674506407,1174.3108980413026,1105.3359973296567,50.3721354839741,1.322892844860035e-06,8.349436012173656e-05,5206.697379040656,0.07601165406856292
0.06579247727365188,0.00025007847416284125,12.17205025031927,10.807558853410715,1144.0781462858322,1072.5445888967931,47.931656137856564,1.2346491928538663e-06,7.932887306450829e-05,5084.0297253753815,0.07194636129470057
0.06413630113030402,0.00023995524793315123,11.691754829677334,10.385372934805646,1114.6269935749933,1040.6402643341873,45.60467003436097,1.1521139703412147e-06,7.536396676277589e-05,4964.249113225527,0.06809313510209852
0.0625218570660176,0.00023023590472386892,11.229958823777066,9.979283865732079,1085.9370260108194,1009.6010615431676,43.386091530220355,1.0749297518942492e-06,7.159033789890005e-05,4847.28746776842,0.06444118715857997
0.06094808724347196,0.0002209045502825172,10.785966375637416,9.5886922204454,1057.9883729545277,979.4055228016139,41.27105106885778,1.002760725862977e-06,6.79990978677719e-05,4733.078327803521,0.060980263146953484
0.05941396099928637,0.00021194590779859238,10.359107206928597,9.213020394825651,1030.7616921457811,950.032683749186,39.25488724723776,9.352914353187448e-07,6.458175505142768e-05,4621.556807158821,0.057700617216226
0.05791847412968266,0.00020334529421142254,9.948735698417872,8.851711828896477,1004.2381552452607,921.4620626076897,37.333139051039275,8.722255894408239e-07,6.133019781835983e-05,4512.659557032192,0.05459298759859614
0.05646064819557566,0.00019508859741648485,9.554230002774883,8.504230256489553,978.399433788022,893.6736496316124,35.501538263607095,8.132849415739791e-07,5.8236678219242956e-05,4406.324729244448,0.05164857334250385
0.055039529846538385,0.00018716225433649004,9.174991188620915,8.170058981125276,953.2276855354276,866.6478967839514,33.756002053663146,7.582082303773309e-07,5.529379635184224e-05,4302.49194038183,0.04885901211394743
0.053654190163107365,0.0001795532298247988,8.810442414743331,7.848700177210235,928.7055412139415,840.3657076325651,32.09262574623965,7.067501806680919e-07,5.249448536889077e-05,4201.102236806015,0.04621635902016092
0.052303724016908706,0.00017224899636993576,8.460028133434985,7.539674215683663,904.816091629248,814.8084274623808,30.507675780738712,6.586805607381038e-07,4.9831997103698705e-05,4102.098060510283,0.043713066411550476
0.050987249448100895,0.0001652375145711244,8.1232133219515,7.242519013273173,881.542875144739,789.9578335988806,28.99758285943666,6.13783293086806e-07,4.7299888289202105e-05,4005.4232158010473,0.04134196461952571
0.04970390705964552,0.00015850721435588691,7.799482741114655,6.956789404549057,858.8698655135208,765.7961259383959,27.55893528914851,5.718556156721464e-07,4.489200734706972e-05,3911.022836784646,0.039096243589546636
0.04845285942793112,0.0001520469769118237,7.488340220122725,6.682056535993397,836.7814600536169,742.3059176808233,26.18847251815398,5.327072909308576e-07,4.26024817243627e-05,3818.8433556395944,0.036969435370319985
0.04723329052929003,0.00014584611730572924,7.189307966660271,6.417907281327323,815.2624681561924,719.4702262604728,24.88307886987087,4.961598599621913e-07,4.042570575609097e-05,3728.832471654592,0.03495539742164031
0.04604440518196131,0.00013989436776419225,6.901925901431155,6.163943677364301,794.2981001170947,697.2724644708544,23.639777474150208,4.6204593940482396e-07,3.835632903282402e-05,3640.939121014466,0.03304829670487393
0.04488542850306579,0.00013418186159079665,6.625751016267506,5.91978237968328,773.8739562821698,675.6964317792808,22.45572439646883,4.302085586655343e-07,3.638924525330076e-05,3555.113447314518,0.031242594521531473
0.0437556053801726,0.00012869911769595912,6.360356754997156,5.685054137438075,753.9760164971848,654.7263058272704,21.328202964711178,4.0050053528079825e-07,3.451958154274289e-05,3471.3067727865114,0.0295330320667724
0.042654199957048465,0.00012343702571633548,6.105332416279181,5.4594032866438775,734.5906298534313,634.3466341128048,20.254618292673438,3.727838863088936e-07,3.274268821830684e-05,3389.471570218251,0.027914616666029728
0.04158049513319338,0.00011838683170158656,5.860282577644027,5.242487261303022,715.7045047203866,614.54232585059,19.232491998886626,3.4692927376071167e-07,3.105412898381314e-05,3309.561435549872,0.02638260866423855
0.0405337920767774,0.00011354012434711807,5.624826540001267,5.033976121754107,697.3046990570003,595.2986440065365,18.259457118851913,3.2281548218259526e-07,2.944967153657277e-05,3231.5310611304103,0.02493250893840376
0.03951340975060521,0.00010888882175221156,5.398597791902527,4.833552099649836,679.3786109935592,576.6011975027735,17.333253208308683,3.0032892660437104e-07,2.792527856978462e-05,3155.336209618547,0.023560047005444677
0.03851868445074566,0.00010442515868372636,5.181243492871978,4.640909158988489,661.91396967618,558.4359335895788,16.45172163471865,2.793631891605197e-07,2.647709915460793e-05,3080.933688511505,0.022261169698413887
0.03754896935747391,0.00010014167432629253,4.972423975139691,4.455752572643842,644.8988263663239,540.7891303806794,15.61280105374783,2.598185827825142e-07,2.510146048662313e-05,3008.2813252870465,0.02103203038530505
0.03660363409818452,9.603120050063116e-05,4.771812263136128,4.27779851385688,628.3215457879362,523.6473895484687,14.814523067165362,2.416017404457871e-07,2.379485998198042e-05,2937.3379431434932,0.019868978705741988
0.03568206432194335,9.208685033231605e-05,4.57909361012834,4.106773662171531,612.1707977149883,506.9976291757559,14.055008058252104,2.2462522853597518e-07,2.2553957709098067e-05,2868.06333732304,0.01876855080187475
0.0347836612853562,8.83020073539591e-05,4.39396505139875,3.9424148233134226,596.4355487925138,490.8270767607254,13.332461200524579,2.0880718297608334e-07,2.1375569142319558e-05,2800.4182520043364,0.017727460020808515
0.03390784144944096,8.467031502443171e-05,4.216134973388704,3.7844685625282315,581.1050545842929,475.12326237187966,12.645168635330586,1.9407096682930338e-07,2.0256658224459815e-05,2734.364357750425,0.016742588066851163
0.03305403608719972,8.118566664935194e-05,4.045322698248389,3.6326908509126654,566.1688518407686,459.87401194980043,11.991493813660004,1.803448481615771e-07,1.9194330725677377e-05,2669.8642294982765,0.01581097658278878
0.03222169090159528,7.78421956876517e-05,3.8812580832538517,3.48684672428661,551.6167509806871,445.06744075262714,11.369873997338201,1.6756169701378103e-07,1.8185827886595375e-05,2606.8813250769945,0.014929819140290602
0.03141026565364612,7.463426642961119e-05,3.7236811345704575,3.3467099541709384,537.4388287804289,430.6919469422509,10.778816914627876,1.5565870039580487e-07,1.722852033406207e-05,2545.3799642416084,0.014096453620398028
0.030619233800360912,7.155646503229195e-05,3.5723416348599613,3.212062730449796,523.6254212649703,416.73620530826514,10.216897565157154,1.4457709427399706e-07,1.6319902258394236e-05,2485.3253082101673,0.013308354965878627
0.029848082142242868,6.860359089882685e-05,3.426998784245534,3.082695355310832,510.1671167947273,403.1891611268104,9.682755169014785,1.3426191157955123e-07,1.545758584137879e-05,2426.683339691415,0.01256312828801638
0.0290963104801008,6.577064838853378e-05,3.2874208541658443,2.9584059480708658,497.05474934262537,390.0400241515027,9.17509025480708,1.2466174531861497e-07,1.4639295924729703e-05,2369.4208433916997,0.011858502311170895
0.02836343128091256,6.305283884530677e-05,3.153384853665576,2.8390001605073527,484.27939195597423,377.2782627337336,8.692661881451643,1.1572852591535019e-07,1.3862864909097439e-05,2313.5053869889753,0.011192323139172233
0.02764896935249271,6.044555293221013e-05,3.0246762076849505,2.7242909023296775,471.8323503978156,364.89359806967394,8.234284988489948,1.0741731196695176e-07,1.3126227874117417e-05,2258.905302562855,0.010562548328318298
0.026952461526724182,5.794436326065236e-05,2.9010884469262934,2.6140980764362483,459.70515696266045,352.8759985714104,7.798827869730956,9.968609363494802e-08,1.2427417910358012e-05,2205.589668469386,0.009967241252420588
0.026273456351120023,5.5545017302954524e-05,2.7824229088899184,2.508248323615922,447.8895644615867,341.2156743597012,7.385209765089871,9.249560794000667e-08,1.1764561654386405e-05,2153.5282916499664,0.00940456574599155
0.025611513788488374,5.324343057754611e-05,2.668488449685949,2.406574776363541,436.37754037191337,329.9030718759188,6.992398565557151,8.580916526813352e-08,1.113587501851943e-05,2102.6916903637916,0.008872781012290255
0.02496620492448012,5.1035680096427195e-05,2.5591011662419363,2.3089168214911675,425.1612611467267,318.92886861080945,6.619408626321349,7.959248643465316e-08,1.0539659107157079e-05,2053.0510773334363,0.008370236783542184
0.024337111682804745,4.8917998064922917e-05,2.454084128539473,2.215119871227084,414.23310667973254,308.2839679477788,6.265298683173071,7.381354968883033e-08,9.974296311919045e-06,2004.5783432937358,0.007895368721221598
0.02372382654790656,4.68867658241339e-05,2.3532671215258447,2.1250351425055594,403.5856549210287,297.9594941184701,5.92916986743407,6.844244707651333e-08,9.438246578112524e-06,1957.2460409340017,0.007446694044837836
0.023125952294898878,4.4938508026845387e-05,2.256486396358395,2.038519444160257,393.2116766394892,287.94678726847224,5.6101638147839035,6.345124961086781e-08,8.93004383535681e-06,1911.027369224309,0.007022807378192881
0.022543101726559434,4.3069887038004597e-05,2.1635844306519583,1.9554349717442288,383.10413032764774,278.23739863105146,5.307460863493914,5.881388073221093e-08,8.44829258547553e-06,1865.896158116117,0.006622376802585696
0.021974897417196444,4.12776975512133e-05,2.074409697410378,1.8756491097090067,373.2561572449991,268.8230858068544,5.020278337724125,5.45059975672311e-08,7.991664641043643e-06,1821.8268536087232,0.006244140106923323
0.02142097146319946,3.955886141300119e-05,1.9888164423346035,1.7990342406842479,363.66107659586856,259.69580814758126,4.747868911689956,5.050487952558665e-08,7.558896008239374e-06,1778.7945031721329,0.005886901225163949
0.02088096524009474,3.791042264695876e-05,1.9066644692105408,1.7254675616085482,354.3123808379916,250.84772224166719,4.489519050662028,4.678932379808319e-08,7.148783907907336e-06,1736.7747415180816,0.005549526851962826
0.020354529165929988,3.632954267010508e-05,1.8278189330897578,1.654830906470588,345.2037311181727,242.27117750004317,4.244547524921669,4.333954734542628e-08,6.760183928982753e-06,1695.7437767107428,0.00523094322781813
0.019841322470818025,3.481349569415366e-05,1.7521501409866131,1.5870105754278825,336.32895283141966,233.95871184006975,4.01230399295618,4.0137094989986063e-08,6.3920073086631935e-06,1655.6783766087533,0.004930133085422177
0.01934101297247395,3.335966430461748e-05,1.6795333598245663,1.5218971700786887,327.68203130007714,225.90304746575393,3.7921676503399606,3.716475324518998e-08,6.043218333940308e-06,1616.5558556306967,0.004646132749314216
0.01885327685758473,3.196553521095892e-05,1.609848631373996,1.4593854346702209,319.2571075696279,218.09708674235281,3.5835459409094037,3.4406469538113643e-08,5.712831859321954e-06,1578.3540618361753,0.004378029381304191
0.01837779846885514,3.0628695161248016e-05,1.542980593932593,1.3993741030338502,311.04847431785413,210.53390816346976,3.385873327000139,3.184727650065655e-08,5.399910935784855e-06,1541.0513643148702,0.004124958364494962
0.0179142700975777,2.9346827015038933e-05,1.4788183105083583,1.3417657510451761,303.0505718742119,203.20676240871313,3.198610115673285,2.947322102341412e-08,5.1035645461992345e-06,1504.6266408760976,0.0038861008190710757
0.017462391781579056,2.811770596841246e-05,1.4172551032732452,1.2864666544139383,295.2579843463195,196.10906848996558,3.0212413380134113,2.7271297784054488e-08,4.822945442660722e-06,1469.0592660317095,0.0036606812433495413
0.01702187110839917,2.693919592536087e-05,1.3581883940638728,1.2333866516153118,287.6654358505916,189.23440998425892,2.8532756787324325,2.5229386978721918e-08,4.55724808135082e-06,1434.3290992651828,0.0034479652738990604
0.01659242302356351,2.580924600991152e-05,1.3015195507134276,1.182439011780865,280.2677868440981,182.57653135119784,2.694244453462084,2.3336196000784148e-08,4.30570665072657e-06,1400.4164735800134,0.0032472575588326905
0.01617376964381267,2.4725887213598515e-05,1.2471537390063412,1.1335403073735784,273.0600305548327,176.12933433280745,2.543700631260812,2.1581204826154507e-08,4.067593189011873e-06,1367.302184320731,0.003057899738662653
